TAIL_NUMBER,AVG_DELAY,PROPAGATION_COUNT,TOTAL_FLIGHTS
N861AA,4.982142857142857,11,224
N642AW,9.323671497584542,11,207
N945JB,11.724137931034482,11,145
N428UA,10.625641025641025,11,195
N355NW,5.814814814814815,11,243
N11113,10.949579831932773,11,119
N150UW,3.5357142857142856,11,224
N215UA,17.016,11,125
N815SK,6.475728155339806,11,309
N837VA,9.544502617801047,11,191
N201UU,15.082568807339449,11,109
N3GBAA,4.635416666666667,11,192
N3GTAA,7.134408602150538,11,186
N516UA,15.741007194244604,11,139
N652DL,6.974874371859296,11,199
N684DA,10.36046511627907,11,172
N33132,24.58823529411765,11,85
N78509,10.817518248175183,11,137
N3GKAA,10.361256544502618,11,191
N3LFAA,15.922155688622755,11,167
N3FYAA,7.16580310880829,11,193
N3GUAA,8.08433734939759,11,166
N3GVAA,9.280219780219781,11,182
N971DL,34.68292682926829,11,41
N77525,8.141361256544503,11,191
N854VA,6.022346368715084,11,179
N425UA,18.07766990291262,11,103
N805AW,5.088669950738916,11,203
N819DN,7.140909090909091,11,220
N376DA,11.037037037037036,11,108
N200PQ,10.1125,11,160
N415UA,9.560693641618498,11,173
N3743H,21.31111111111111,11,135
N492AA,7.158536585365853,11,246
N3FMAA,8.65079365079365,11,189
N803DN,7.181818181818182,11,220
N32404,9.0,11,145
N3735D,10.679389312977099,11,131
N69840,18.840579710144926,11,69
N195UW,9.124031007751938,11,129
N5ESAA,11.924657534246576,11,146
N541US,4.317725752508361,11,299
N57857,14.49645390070922,11,141
N16987,2.377906976744186,11,172
N6714Q,4.197247706422019,11,218
N57864,27.406976744186046,11,86
N16981,5.822368421052632,11,152
N744P,4.47011952191235,11,251
N675AW,5.966346153846154,11,208
N3KKAA,7.411458333333333,11,192
N138DL,11.628415300546449,11,183
N366NW,7.286324786324786,11,234
N838UA,7.594594594594595,11,185
N13958,12.087301587301587,11,126
N386AA,30.253731343283583,11,67
N37419,12.258928571428571,11,112
N8321D,6.639575971731449,11,283
N191UW,10.087378640776699,11,206
N747UW,4.482490272373541,11,257
N886AS,-0.9306569343065694,11,274
N28478,8.845744680851064,11,188
N3HMAA,8.55056179775281,11,178
N563AS,4.102564102564102,11,195
N671DN,4.14975845410628,11,207
N3BUAA,9.437956204379562,11,137
N126UW,9.186440677966102,11,236
N363AA,25.903846153846153,11,52
N126DL,6.459893048128342,11,187
N8884E,3.7320872274143304,11,321
N566UW,5.283261802575107,11,233
N944SW,0.5025,11,400
N3BXAA,10.28888888888889,11,180
N453UA,7.087837837837838,11,148
N550UW,6.75,11,204
N57439,13.338028169014084,11,142
N796AA,11.295454545454545,11,132
N011AA,7.590277777777778,11,144
N942JB,10.051612903225806,11,155
N6708D,4.9,11,210
N957DN,4.804428044280443,11,271
N14102,31.47945205479452,11,73
N16951,27.959183673469386,11,49
N467AS,2.5354330708661417,11,254
N170US,5.2042553191489365,11,235
N3MFAA,10.540740740740741,11,135
N532AS,5.11578947368421,11,190
N3ECAA,8.502702702702702,11,185
N595UA,22.045454545454547,11,110
N024AA,7.0,11,131
N938UW,22.102040816326532,11,98
N77261,12.93984962406015,11,133
N665DN,7.917355371900826,11,242
N312US,7.537634408602151,11,186
N5DUAA,11.810344827586206,11,116
N5EAAA,26.028301886792452,11,106
N1402A,8.693251533742332,11,163
N345NB,7.545945945945946,11,185
N3DUAA,9.23913043478261,11,184
N535UA,8.320987654320987,11,162
N539UW,5.333333333333333,11,237
N16217,17.720338983050848,11,118
N538AS,7.875,11,192
N537UW,5.205128205128205,11,195
N3JNAA,7.117647058823529,11,170
N592NW,12.636363636363637,11,187
N437UA,8.852272727272727,11,176
N4XJAA,7.561643835616438,10,219
N663DN,9.302521008403362,10,238
N938DL,5.583333333333333,10,300
N492UA,11.409756097560976,10,205
N336NW,4.90625,10,192
N801UA,7.948717948717949,10,234
N010AA,8.780701754385966,10,114
N664AW,8.329896907216495,10,194
N811DZ,6.06280193236715,10,207
N496CA,3.439873417721519,10,316
N936UW,16.24576271186441,10,118
N990DL,7.715415019762846,10,253
N808AW,7.085714285714285,10,210
N015AA,8.084033613445378,10,119
N482UA,5.194117647058824,10,170
N4YMAA,8.583756345177665,10,197
N790AA,11.488549618320612,10,131
N795AS,26.228070175438596,10,57
N506AS,3.6514285714285712,10,175
N3JVAA,8.491891891891893,10,185
N838VA,7.131428571428572,10,175
N157UW,4.583333333333333,10,240
N332NW,7.730337078651686,10,178
N3BYAA,6.329545454545454,10,176
N3EAAA,7.287958115183246,10,191
N721UW,4.454901960784314,10,255
N14115,19.764705882352942,10,68
N596AS,3.8325358851674642,10,209
N595NW,9.522727272727273,10,220
N8657B,9.974093264248705,10,193
N440AS,4.594262295081967,10,244
N3DDAA,16.61038961038961,10,77
N271AY,26.109375,10,64
N586NW,7.906122448979592,10,245
N585UW,5.475806451612903,10,248
N3CVAA,9.39568345323741,10,139
N630AA,16.033898305084747,10,118
N58101,23.11392405063291,10,79
N579UW,6.50597609561753,10,251
N364AA,29.428571428571427,10,49
N3CHAA,6.048387096774194,10,186
N750AT,9.121076233183857,10,223
N980DL,19.304878048780488,10,82
N374AA,13.88888888888889,10,45
N570UW,6.512605042016807,10,238
N831AW,3.884297520661157,10,242
N3EJAA,8.726775956284152,10,183
N5EDAA,19.728476821192054,10,151
N199UW,4.03862660944206,10,233
N202UW,14.791304347826086,10,115
N623DL,9.921296296296296,10,216
N3GAAA,14.51595744680851,10,188
N695DL,6.4405940594059405,10,202
N3FWAA,6.053140096618358,10,207
N849VA,10.8,10,190
N858AA,6.677272727272728,10,220
N3FLAA,4.4324324324324325,10,185
N3FHAA,6.910828025477707,10,157
N423AS,3.8983957219251337,10,187
N709UW,4.614349775784754,10,223
N3FGAA,11.920731707317072,10,164
N702UW,4.376884422110553,10,199
N827JB,4.388059701492537,10,201
N625AS,-0.038910505836575876,10,257
N841UA,6.328767123287672,10,219
N37263,23.92,10,100
N8606C,8.303846153846154,10,260
N3EUAA,7.162921348314606,10,178
N5FAAA,35.29032258064516,10,31
N639VA,8.954022988505747,10,174
N630VA,9.765714285714285,10,175
N19136,40.72727272727273,10,44
N394DL,43.333333333333336,10,27
N843VA,6.495238095238095,10,210
N651AW,6.067873303167421,10,221
N3KEAA,5.928571428571429,10,182
N162UW,7.850220264317181,10,227
N39461,10.181818181818182,10,165
N17105,15.430555555555555,10,72
N318US,6.647058823529412,10,187
N525AS,6.380952380952381,10,210
N3762Y,9.742647058823529,10,136
N3763D,8.592592592592593,10,135
N669AW,4.682464454976303,10,211
N77530,16.917910447761194,10,134
N37700,13.410596026490067,10,151
N323NB,10.078125,10,256
N474UA,8.441340782122905,10,179
N518AS,2.4166666666666665,10,204
N327NW,24.804597701149426,10,87
N814UA,12.907103825136613,10,183
N378NW,5.269461077844311,10,167
N33209,8.116022099447514,10,181
N814AW,5.055793991416309,10,233
N315US,7.675925925925926,10,216
N317AS,4.511111111111111,10,135
N3AKAA,9.093167701863354,10,161
N921DL,7.865612648221344,10,253
N3BSAA,9.331707317073171,10,205
N12957,5.88125,10,160
N561UW,4.2727272727272725,10,253
N558AA,15.842639593908629,10,197
N555AY,5.079831932773109,10,238
N552UW,7.903743315508021,10,187
N3BAAA,8.573099415204679,10,171
N29515,1.4593023255813953,10,172
N374NW,13.265486725663717,10,226
N6707A,8.864406779661017,10,177
N557NW,3.6059602649006623,10,302
N548AS,2.354679802955665,10,203
N546UW,6.29045643153527,10,241
N6713Y,8.280952380952382,10,210
N76526,8.685185185185185,10,162
N3AEAA,9.005917159763314,10,169
N941UW,17.41747572815534,10,103
N375DA,6.588888888888889,10,180
N944JB,10.588235294117647,9,153
N918DH,6.228813559322034,9,118
N8652B,3.3639455782312924,9,294
N812DN,7.009389671361502,9,213
N829DN,12.004830917874395,9,207
N806DN,7.293193717277487,9,191
N905DA,10.562737642585551,9,263
N581AS,1.75,9,204
N624VA,7.421052631578948,9,114
N785AA,16.1,9,120
N36444,8.019108280254777,9,157
N5FPAA,24.54054054054054,9,37
N5FCAA,10.643356643356643,9,143
N5BTAA,11.970588235294118,9,102
N5BSAA,13.68141592920354,9,113
N3730B,10.381944444444445,9,144
N3737C,9.137931034482758,9,174
N19130,17.145454545454545,9,55
N3740C,9.0,9,159
N589AS,-0.722488038277512,9,209
N588UA,15.626016260162602,9,123
N584NW,4.638392857142857,9,224
N613AS,0.1593625498007968,9,251
N13138,27.53012048192771,9,83
N152UW,7.194214876033058,9,242
N560AS,2.028436018957346,9,211
N557AS,3.279620853080569,9,211
N792AS,-0.4645390070921986,9,282
N544UW,7.546255506607929,9,227
N542UW,5.157446808510638,9,235
N124US,6.6344537815126055,9,238
N519US,3.2876254180602005,9,299
N509AY,6.199170124481328,9,241
N508AS,2.6422764227642275,9,123
N612JB,10.342465753424657,9,146
N621VA,9.53225806451613,9,186
N12125,43.21052631578947,9,76
N14959,8.375,9,136
N721TW,14.7012987012987,9,154
N73299,8.403508771929825,9,171
N740UW,6.608333333333333,9,240
N74856,13.346774193548388,9,124
N749US,4.75531914893617,9,188
N672DL,6.383928571428571,9,224
N757AT,7.155963302752293,9,218
N6716C,7.201086956521739,9,184
N6712B,4.650717703349282,9,209
N6711M,3.9945054945054945,9,182
N670DN,6.726851851851852,9,216
N323AS,4.290748898678414,9,227
N358NB,3.576419213973799,9,229
N668DN,8.860824742268042,9,194
N666DN,4.655502392344498,9,209
N340NB,7.84,9,175
N660DL,6.455,9,200
N660AW,4.571428571428571,9,224
N34455,10.740506329113924,9,158
N659AW,8.135593220338983,9,177
N16954,17.666666666666668,9,51
N17126,13.457627118644067,9,59
N635DL,9.657458563535911,9,181
N634VA,10.162162162162161,9,185
N798AA,9.942857142857143,9,140
N569AS,7.352201257861635,9,159
N302AS,1.9759615384615385,9,208
N3LXAA,5.233695652173913,9,184
N3LCAA,6.798941798941799,9,189
N3HFAA,6.971264367816092,9,174
N409AS,5.217391304347826,9,253
N3HHAA,8.191616766467066,9,167
N3BWAA,5.602649006622516,9,151
N396DA,12.296052631578947,9,152
N3BKAA,11.242603550295858,9,169
N443SW,2.135135135135135,9,333
N3JJAA,9.781094527363184,9,201
N3AWAA,6.63030303030303,9,165
N013AA,10.252252252252251,9,111
N212UA,13.747747747747749,9,111
N3ALAA,5.173184357541899,9,179
N3LKAA,4.735294117647059,9,204
N380AA,14.703125,9,64
N3HEAA,7.675,9,200
N389DA,6.9502762430939224,9,181
N447SW,0.6321243523316062,9,193
N468AS,1.310077519379845,9,258
N3FKAA,9.0625,9,176
N459AS,3.0,9,243
N453AS,5.539170506912442,9,217
N449SW,0.8252788104089219,9,269
N3LDAA,3.8548387096774195,9,186
N005AA,14.301470588235293,9,136
N3FPAA,4.671794871794872,9,195
N642AA,16.936842105263157,8,95
N345AA,50.94117647058823,8,17
N3CSAA,10.006802721088436,8,147
N171US,4.479338842975206,8,242
N3CDAA,6.662921348314606,8,178
N3BBAA,11.487012987012987,8,154
N3CUAA,11.384180790960452,8,177
N17104,30.934782608695652,8,46
N3ARAA,6.930851063829787,8,188
N665AW,5.543778801843318,8,217
N3CYAA,5.666666666666667,8,201
N3DWAA,7.732718894009216,8,217
N644AS,1.1044776119402986,8,268
N6704Z,7.217877094972067,8,179
N324US,8.446540880503145,8,159
N3769L,13.93452380952381,8,168
N190UW,6.101604278074866,8,187
N694DL,6.242105263157895,8,190
N8309C,6.256916996047431,8,253
N687DL,5.825,8,200
N681DA,7.4188481675392675,8,191
N392DA,17.910714285714285,8,168
N306DQ,3.918918918918919,8,148
N677AW,5.292035398230088,8,226
N676DL,4.758620689655173,8,232
N673DL,5.705357142857143,8,224
N923JB,15.39864864864865,8,148
N310DE,5.759124087591241,8,137
N832DN,17.672268907563026,8,119
N184US,5.288659793814433,8,194
N378DA,6.12962962962963,8,162
N399AA,23.763636363636362,8,55
N376AA,37.01851851851852,8,54
N6706Q,5.53416149068323,8,161
N316US,11.590643274853802,8,171
N631AA,10.319672131147541,8,122
N6702,8.045197740112995,8,177
N853VA,5.421052631578948,8,171
N47414,11.819354838709678,8,155
N622AS,-1.9541984732824427,8,262
N3ENAA,4.010471204188482,8,191
N3744F,10.198412698412698,8,126
N8932C,3.263888888888889,8,216
N564UW,5.668067226890757,8,238
N3MDAA,2.9174311926605503,8,218
N558AS,8.41025641025641,8,195
N18119,23.77777777777778,8,72
N413AS,4.845528455284553,8,246
N552AS,1.9782608695652173,8,184
N549UA,6.327956989247312,8,186
N548UA,11.257894736842106,8,190
N3761R,7.852941176470588,8,136
N536AS,3.81767955801105,8,181
N534AS,1.4564102564102563,8,195
N3754A,10.10062893081761,8,159
N528AS,0.7263681592039801,8,201
N522VA,5.223744292237443,8,219
N517AS,0.5445026178010471,8,191
N4YRAA,4.637450199203188,8,251
N491UA,4.601895734597156,8,211
N460UA,16.662420382165607,8,157
N908AW,5.723404255319149,8,94
N37434,13.856060606060606,8,132
N576UW,5.608163265306122,8,245
N577AS,0.5958549222797928,8,193
N3JDAA,7.2076502732240435,8,183
N614AS,-0.7282608695652174,8,276
N3FNAA,4.608465608465608,8,189
N609AS,-3.0736434108527133,8,258
N859AA,8.89655172413793,8,203
N929JB,9.943037974683545,8,158
N5FNAA,32.369565217391305,8,46
N5EMAA,19.958904109589042,8,73
N5DEAA,10.373333333333333,8,150
N863AA,18.90625,8,32
N3732J,11.045977011494253,8,174
N57868,12.516556291390728,8,151
N3739P,7.29559748427673,8,159
N3JRAA,8.166666666666666,8,156
N589NW,5.604081632653061,8,245
N3JSAA,9.169590643274853,8,171
N3KHAA,8.894736842105264,8,152
N583UW,4.027027027027027,8,259
N582UW,3.4125,8,240
N3764D,7.580419580419581,8,143
N581HA,8.62,8,100
N3GEAA,5.037433155080214,8,187
N8660A,13.483870967741936,8,62
N020AA,6.531914893617022,8,141
N783CA,0.8687782805429864,8,221
N20904,24.88,8,25
N137DL,6.573604060913706,8,197
N824DN,4.88479262672811,8,217
N131SY,31.076923076923077,8,39
N948DL,7.525083612040134,8,299
N810DN,5.567164179104478,8,201
N807DN,6.802752293577981,8,218
N214UA,20.91111111111111,8,45
N132SY,18.93103448275862,8,58
N791AA,12.059701492537313,8,134
N016AA,1.85,8,160
N140LL,4.6923076923076925,8,182
N730US,3.580357142857143,8,224
N11106,2.8394160583941606,8,137
N021AA,3.168,8,125
N779UA,20.650943396226417,8,106
N818DA,6.34703196347032,8,219
N134EV,10.863636363636363,8,154
N766US,0.6680497925311203,8,241
N814DN,7.8,8,220
N13956,5.742331288343558,8,163
N533AS,4.852791878172589,7,197
N658DL,3.327272727272727,7,220
N3755D,9.643478260869566,7,115
N325NB,2.3156028368794326,7,282
N585NW,5.796380090497737,7,221
N423UA,13.952755905511811,7,127
N546AS,1.2039800995024876,7,201
N587NW,3.0225225225225225,7,222
N77066,22.771428571428572,7,35
N210UA,10.451327433628318,7,113
N3759,6.054794520547945,7,146
N668AW,3.087962962962963,7,216
N375AA,17.285714285714285,7,49
N588NW,8.378787878787879,7,198
N59053,34.08695652173913,7,23
N124DE,5.609929078014185,7,141
N270YV,8.081632653061224,7,49
N793AA,11.432203389830509,7,118
N325US,6.070652173913044,7,184
N471UA,10.703225806451613,7,155
N471AS,3.9473684210526314,7,228
N33103,31.571428571428573,7,63
N607AS,7.03030303030303,7,132
N431AS,3.69,7,200
N407AS,0.18181818181818182,7,231
N585AS,0.41397849462365593,7,186
N565AS,1.0753424657534247,7,146
N631VA,6.939226519337017,7,181
N139DL,8.072625698324023,7,179
N359AA,14.4375,7,32
N626AS,-2.3984674329501914,7,261
N3745B,10.163934426229508,7,122
N77871,27.011627906976745,7,86
N357AA,14.238805970149254,7,67
N3747D,6.521428571428571,7,140
N935SW,0.5880597014925373,7,335
N640AW,7.990147783251231,7,203
N622VA,6.538043478260869,7,184
N356AA,25.325,7,40
N641VA,7.905882352941177,7,170
N355AA,60.15151515151515,7,33
N818UA,7.748201438848921,7,139
N549AS,8.581395348837209,7,129
N353AA,9.816326530612244,7,49
N564AS,6.310975609756097,7,164
N583AS,4.805128205128205,7,195
N563UW,4.038461538461538,7,234
N562AS,6.036697247706422,7,218
N898SK,2.36,7,300
N650AW,4.141630901287554,7,233
N559AS,6.841269841269841,7,189
N558WN,16.482758620689655,7,29
N558UW,2.936893203883495,7,206
N810AW,1.4794007490636705,7,267
N551UW,4.235294117647059,7,204
N323US,7.752873563218391,7,174
N655AW,7.659574468085107,7,188
N594AS,5.074866310160428,7,187
N001AA,4.463235294117647,7,136
N627AS,-3.936,7,250
N687MQ,22.5,7,38
N3DCAA,9.846590909090908,7,176
N5CDAA,8.990196078431373,7,102
N3765,10.683098591549296,7,142
N824AW,0.2125,7,240
N402AS,2.35,7,220
N678DL,4.278761061946903,7,226
N215AG,-0.14814814814814814,7,162
N68061,29.9375,7,16
N3BPAA,11.57037037037037,7,135
N5DLAA,14.72972972972973,7,74
N682DA,3.9862385321100917,7,218
N683DA,5.425641025641026,7,195
N685AE,17.85185185185185,7,27
N37267,13.537313432835822,7,134
N3766,16.14189189189189,7,148
N701UW,1.5309734513274336,7,226
N68842,18.53488372093023,7,43
N5DVAA,5.961538461538462,7,104
N017AA,9.28,7,125
N3AJAA,10.6875,7,80
N3AHAA,9.685393258426966,7,89
N399DA,13.102564102564102,7,156
N692DL,5.861386138613861,7,202
N703UW,2.210970464135021,7,237
N012AA,5.1893939393939394,7,132
N303DQ,2.8545454545454545,7,165
N697DL,4.234146341463415,7,205
N5EBAA,7.426086956521739,7,115
N009AA,10.780303030303031,7,132
N699DL,5.857954545454546,7,176
N5CCAA,16.803030303030305,7,66
N917US,5.078431372549019,7,153
N3FUAA,4.412790697674419,7,172
N006AA,6.7368421052631575,7,133
N386DA,10.58641975308642,7,162
N6703D,5.278409090909091,7,176
N3MCAA,5.3875598086124405,7,209
N3LNAA,5.818181818181818,7,198
N3LHAA,6.368421052631579,7,190
N3KVAA,11.982954545454545,7,176
N291AY,11.581395348837209,7,43
N76054,15.685714285714285,7,35
N822DN,6.222727272727273,7,220
N315AS,2.381720430107527,7,186
N6710E,4.479166666666667,7,192
N11155,16.24,7,50
N5BYAA,15.699115044247788,7,113
N3JPAA,3.5864197530864197,7,162
N5FRAA,24.393939393939394,7,33
N3JGAA,6.6909090909090905,7,165
N3GCAA,4.65934065934066,7,182
N673AW,3.048888888888889,7,225
N203UW,6.907407407407407,7,108
N916US,8.437125748502995,7,167
N672AW,4.717948717948718,7,195
N988AT,20.96153846153846,7,78
N3HTAA,5.622222222222222,7,180
N815DN,6.180995475113122,7,221
N75851,7.8428571428571425,7,140
N5EHAA,14.863157894736842,7,95
N008AA,17.2,7,95
N5EJAA,16.925925925925927,6,108
N582NW,7.75,6,212
N281AY,28.806451612903224,6,31
N5ERAA,9.038216560509554,6,157
N813DN,4.306603773584905,6,212
N5EGAA,18.433070866141733,6,127
N5DYAA,8.620689655172415,6,87
N584AS,1.4477611940298507,6,201
N133EV,6.304054054054054,6,148
N590AS,4.553921568627451,6,204
N590NW,6.123853211009174,6,218
N596UA,14.4,6,125
N594NW,14.863157894736842,6,95
N593AS,-0.5583756345177665,6,197
N826DN,4.680851063829787,6,235
N797AA,5.704,6,125
N3741S,5.783950617283951,6,162
N019AA,3.9763779527559056,6,127
N3MGAA,8.60576923076923,6,104
N119US,6.153846153846154,6,195
N3LSAA,6.751219512195122,6,205
N200UU,7.389380530973451,6,113
N3JCAA,2.955801104972376,6,181
N3FVAA,7.343023255813954,6,172
N3EFAA,11.036809815950921,6,163
N3CPAA,6.247619047619048,6,105
N3AYAA,6.63768115942029,6,138
N41135,21.745454545454546,6,55
N213UA,15.806122448979592,6,98
N377AA,34.193548387096776,6,31
N395DN,7.603351955307263,6,179
N393DA,9.232558139534884,6,129
N379DA,7.87292817679558,6,181
N382AA,15.307692307692308,6,52
N004AA,3.597122302158273,6,139
N388HA,12.1,6,90
N804DN,8.83743842364532,6,203
N442AS,3.546728971962617,6,214
N787AA,14.352112676056338,6,142
N531AS,1.5416666666666667,6,192
N130DL,15.248407643312103,6,157
N565SW,0.38857142857142857,6,175
N3749D,8.677852348993289,6,149
N551AS,4.5852272727272725,6,176
N550UA,24.80952380952381,6,42
N809DN,5.669683257918552,6,221
N549AA,16.263157894736842,6,19
N3750D,19.834532374100718,6,139
N526AS,-0.8072916666666666,6,192
N455SW,-2.0861111111111112,6,360
N519AS,2.878640776699029,6,206
N516AS,-1.0267857142857142,6,224
N514AS,1.5279187817258884,6,197
N512AS,1.1360544217687074,6,147
N370AA,99.06451612903226,6,31
N48127,14.013157894736842,6,76
N461AS,0.1693548387096774,6,248
N456UA,5.084656084656085,6,189
N5ETAA,13.771428571428572,6,35
N589UA,10.849557522123893,6,113
N820DN,5.034334763948498,6,233
N619AS,5.1838235294117645,6,136
N36447,9.12962962962963,6,108
N752US,3.193798449612403,6,258
N603QX,-1.6058394160583942,6,274
N604SK,1.9963768115942029,6,276
N36272,9.523809523809524,6,126
N67052,33.0,6,23
N6701,5.350515463917525,6,194
N768UA,10.649122807017545,6,114
N817AW,3.3267326732673266,6,202
N193DN,21.076923076923077,6,65
N307DQ,3.0738255033557045,6,149
N192UW,6.437185929648241,6,199
N14121,23.404761904761905,6,42
N633DL,4.339622641509434,6,212
N937UW,6.425287356321839,6,87
N937JB,11.85897435897436,6,156
N347NB,2.411764705882353,6,221
N852VA,5.714285714285714,6,182
N935UW,15.306122448979592,6,98
N654DL,3.2793296089385473,6,179
N752AT,8.3348623853211,6,218
N611SW,15.28125,6,32
N367AA,57.16279069767442,6,43
N19141,22.72972972972973,6,74
N678AW,4.261111111111111,6,180
N69834,9.473118279569892,6,93
N704X,5.504347826086956,6,115
N830DN,5.318181818181818,6,220
N825DN,5.0085470085470085,6,234
N195DN,15.127659574468085,6,47
N693DL,4.685393258426966,6,178
N845VA,4.422110552763819,5,199
N520AS,-1.3842364532019704,5,203
N557AA,85.43478260869566,5,23
N7ACAA,72.66666666666667,5,6
N462AS,2.0425531914893615,5,235
N664DN,2.5398230088495577,5,226
N792AA,9.824,5,125
N34137,19.813953488372093,5,43
N505UA,5.7384615384615385,5,130
N379AA,16.563636363636363,5,55
N510UA,8.401574803149606,5,127
N828DN,5.319502074688796,5,241
N192DN,30.724137931034484,5,29
N796AS,2.269503546099291,5,282
N276AY,43.7,5,20
N546UA,8.21951219512195,5,123
N556AS,1.831578947368421,5,190
N524AS,2.855721393034826,5,201
N382DA,21.239436619718308,5,142
N14953,9.652173913043478,5,23
N189DN,35.72,5,50
N808DN,4.2626728110599075,5,217
N537AS,4.486238532110092,5,218
N181DN,14.175,5,40
N549UW,7.0201005025125625,5,199
N794AA,13.709677419354838,5,124
N127DL,7.715976331360947,5,169
N707TW,6.705882352941177,5,51
N383AA,11.732394366197184,5,71
N831DN,5.794871794871795,5,195
N667DN,4.630434782608695,5,230
N3FRAA,5.08,5,175
N110UW,2.4404761904761907,5,168
N10156,8.043956043956044,5,91
N3HAAA,4.0523255813953485,5,172
N3GPAA,4.469945355191257,5,183
N993AT,6.886363636363637,5,44
N3BGAA,3.930635838150289,5,173
N204UW,10.584070796460177,5,113
N435AS,2.488038277511962,5,209
N675DL,2.4878048780487805,5,205
N3EDAA,2.224242424242424,5,165
N680DA,1.990990990990991,5,222
N918US,2.504201680672269,5,119
N022AA,-0.23170731707317074,5,164
N3DPAA,7.491525423728813,5,118
N3HNAA,4.418079096045198,5,177
N756US,2.7724867724867726,5,189
N802DN,8.7363184079602,5,201
N833DN,7.848837209302325,5,86
N314US,7.102739726027397,5,146
N292AY,24.64814814814815,5,54
N17133,14.026666666666667,5,75
N193UW,3.6728395061728394,5,162
N3KWAA,6.245033112582782,5,151
N3KXAA,9.846666666666666,5,150
N24212,9.943661971830986,5,142
N67058,11.882352941176471,5,34
N830AW,0.6028708133971292,5,209
N76062,49.75,5,32
N688DL,4.880829015544041,5,193
N669DN,6.370588235294117,5,170
N398AA,95.3157894736842,5,19
N899SK,1.988950276243094,5,181
N5EWAA,34.44827586206897,5,29
N385AA,29.714285714285715,5,35
N5DGAA,16.348993288590606,5,149
N8609A,2.829181494661922,5,281
N627DL,4.994565217391305,5,184
N568UA,17.36111111111111,5,72
N8661A,11.42,5,50
N129DL,6.83125,5,160
N946JB,22.808823529411764,5,68
N581UW,1.6726457399103138,5,223
N597UA,9.690140845070422,5,71
N611AS,-2.4173553719008263,5,242
N596NW,5.730337078651686,5,178
N601XJ,1.793103448275862,5,58
N284AY,10.60377358490566,5,53
N13113,16.314285714285713,5,70
N590UA,11.28448275862069,5,116
N579AS,0.465,5,200
N5FMAA,36.39393939393939,5,33
N362AA,15.542857142857143,5,35
N896SK,0.5988538681948424,5,349
N583NW,4.069767441860465,5,172
N5EPAA,5.377551020408164,5,98
N14106,20.363636363636363,5,44
N285AY,16.289473684210527,5,38
N587HA,6.485981308411215,5,107
N5FHAA,37.88235294117647,5,34
N621AA,33.142857142857146,4,14
N26906,31.61904761904762,4,21
N823DN,4.0344827586206895,4,232
N977DL,11.018518518518519,4,54
N939UW,9.63888888888889,4,108
N67134,23.071428571428573,4,56
N7APAA,25.846153846153847,4,13
N320AS,-0.14622641509433962,4,212
N587AS,-0.7714285714285715,4,175
N3KDAA,5.1017964071856285,4,167
N180DN,11.566037735849056,4,53
N26902,29.73076923076923,4,26
N3KTAA,4.198795180722891,4,166
N8659D,7.987654320987654,4,81
N76065,72.68181818181819,4,22
N835VA,4.1602209944751385,4,181
N351NW,7.232758620689655,4,116
N3LMAA,6.309278350515464,4,97
N026AA,7.211267605633803,4,71
N373AA,12.64406779661017,4,59
N309DE,1.0530973451327434,4,113
N5EXAA,15.620689655172415,4,29
N002AA,3.178861788617886,4,123
N136DL,6.6436170212765955,4,188
N194DN,7.138461538461539,4,65
N709TW,14.075757575757576,4,66
N703TW,4.531914893617022,4,94
N177DN,57.666666666666664,4,9
N377NW,3.9132231404958677,4,242
N211UA,16.8659793814433,4,97
N305DQ,13.977777777777778,4,135
N306AS,1.2717948717948717,4,195
N5DKAA,24.107784431137723,4,167
N1501P,17.025641025641026,4,39
N283AY,15.595238095238095,4,42
N679DA,1.5942622950819672,4,244
N598UA,8.452631578947368,4,95
N308DE,2.6951219512195124,4,164
N5FSAA,41.92307692307692,4,39
N279AY,15.969696969696969,4,33
N597AS,-0.1875,4,192
N3EGAA,10.159574468085106,4,188
N144DA,8.297752808988765,4,178
N207UW,5.261363636363637,4,88
N674DL,3.3556701030927836,4,194
N917DN,7.598484848484849,4,132
N665UA,31.545454545454547,4,11
N587UA,12.966386554621849,4,119
N13955,15.272727272727273,4,44
N786AA,14.78125,4,128
N374DA,8.746575342465754,4,146
N582HA,3.369369369369369,4,111
N348AA,70.6875,4,16
N354AA,44.75555555555555,4,45
N512UA,8.682170542635658,4,129
N14120,17.72,4,25
N789AA,10.91044776119403,4,134
N570AS,6.697560975609756,4,205
N581NW,8.194174757281553,4,103
N523AS,-0.441747572815534,4,206
N535AS,-0.5454545454545454,4,209
N576SW,1.7222222222222223,4,126
N13110,20.580645161290324,4,62
N634AA,21.919642857142858,4,112
N659DL,3.7247706422018347,4,218
N527AS,-2.344186046511628,4,215
N530AS,0.13333333333333333,4,210
N3756,9.029850746268657,4,134
N795AA,8.06338028169014,4,142
N653AW,3.5987654320987654,4,162
N12116,14.317460317460318,4,63
N277AY,21.346153846153847,4,26
N646UA,55.55555555555556,4,9
N839VA,6.491525423728813,4,177
N583HA,8.422680412371134,4,97
N390HA,13.9125,3,80
N3CNAA,9.687074829931973,3,147
N57111,8.842105263157896,3,57
N125DL,6.288659793814433,3,97
N5FEAA,17.53125,3,32
N14107,18.672727272727272,3,55
N349AA,40.0,3,9
N651UA,116.66666666666667,3,6
N788AA,21.056451612903224,3,124
N190DN,17.5,3,42
N64844,40.4,3,10
